    Universidad de Costa Rica   
       Proyecto Eléctrico       
         II Ciclo 2017          
          openHand_Left.csv        
 Author: Pablo Avila B30724     

 Media:
 Max Deviation:
 Standar Deviation:

,LEFT HAND:, , , , , , , , , , , , , , , , , , , , RIGHT HAND:
,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky, , , ,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky
,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,
,56.8934,55.4536,74.301,96.9701,21.4011,47.717,75.6978,93.8071,12.4874,45.4223,80.5447,102.227,19.6978,41.6232,73.0532,93.8088,32.7199,43.8052,62.1232,76.4832,
,56.8934,55.37,74.1215,96.7749,21.4011,47.7191,75.7008,93.8098,12.4874,45.4248,80.5471,102.228,19.6978,41.6111,73.0366,93.7934,32.7199,43.8009,62.1169,76.4788,
,56.8934,55.2757,73.9277,96.5666,21.4011,47.7213,75.704,93.8131,12.4874,45.4259,80.547,102.225,19.6978,41.6003,73.0211,93.7777,32.7199,43.7949,62.1073,76.4703,
,56.8934,55.2051,73.787,96.4178,21.4011,47.7241,75.7082,93.817,12.4874,45.4252,80.5456,102.223,19.6978,41.595,73.014,93.7714,32.7199,43.7892,62.0977,76.4608,
,56.8934,55.1112,73.5998,96.2202,21.4011,47.7261,75.7107,93.8184,12.4874,45.4243,80.5436,102.219,19.6978,41.5808,72.9938,93.7509,32.7199,43.7852,62.0908,76.4532,
,56.8934,54.9993,73.3766,95.9841,21.4011,47.7287,75.7147,93.8226,12.4874,45.4234,80.5416,102.216,19.6978,41.5664,72.9731,93.7299,32.7199,43.7806,62.0828,76.4446,
,56.8934,54.9169,73.2131,95.8127,21.4011,47.7302,75.717,93.8251,12.4874,45.421,80.5374,102.211,19.6978,41.558,72.9612,93.7178,32.7199,43.7762,62.075,76.4362,
,56.8934,54.8785,73.1376,95.7342,21.4011,47.7305,75.7173,93.825,12.4874,45.4157,80.5302,102.204,19.6978,41.5534,72.9545,93.711,32.7199,43.7737,62.0709,76.4322,
,56.8934,54.893,73.1739,95.7826,21.4011,47.7292,75.7152,93.8227,12.4874,45.4128,80.5259,102.199,19.6978,41.5508,72.9506,93.7068,32.7199,43.772,62.0681,76.4295,
,56.8934,54.884,73.1587,95.7732,21.4011,47.7292,75.7152,93.8229,12.4874,45.4123,80.5248,102.198,19.6978,41.5363,72.9293,93.6844,32.7199,43.7682,62.0613,76.422,
,56.8934,54.8592,73.1083,95.7233,21.4011,47.7281,75.7132,93.8206,12.4874,45.41,80.5218,102.195,19.6978,41.5254,72.9141,93.6695,32.7199,43.7641,62.0541,76.4143,
,56.8934,54.8449,73.0792,95.6959,21.4011,47.729,75.7145,93.8216,12.4874,45.4072,80.5186,102.193,19.6978,41.5218,72.9091,93.6646,32.7199,43.7592,62.0455,76.405,
,56.8934,54.8326,73.0575,95.6772,21.4011,47.7291,75.7147,93.8218,12.4874,45.4062,80.5172,102.192,19.6978,41.5198,72.9059,93.6611,32.7199,43.7546,62.0367,76.3935,
,56.8934,54.8034,72.9961,95.6108,21.4011,47.7289,75.7144,93.8216,12.4874,45.4046,80.515,102.19,19.6978,41.5161,72.9008,93.6561,32.7199,43.75,62.0273,76.3808,
,56.8934,54.7955,72.981,95.5955,21.4011,47.7291,75.7145,93.8216,12.4874,45.404,80.5139,102.188,19.6978,41.5148,72.8988,93.6539,32.7199,43.7468,62.021,76.3727,
,56.8934,54.7798,72.949,95.5613,21.4011,47.7288,75.7141,93.8211,12.4874,45.4033,80.5126,102.186,19.6978,41.5156,72.8997,93.6544,32.7199,43.7458,62.0191,76.3701,
,56.8934,54.7391,72.8686,95.477,21.4011,47.7277,75.7123,93.8189,12.4874,45.4026,80.5116,102.185,19.6978,41.5166,72.9009,93.655,32.7199,43.7445,62.0164,76.3664,
,56.8934,54.7035,72.8005,95.4069,21.4011,47.7273,75.7116,93.818,12.4874,45.4014,80.5099,102.183,19.6978,41.5193,72.9046,93.6585,32.7199,43.7444,62.0159,76.3653,
,56.8934,54.6377,72.6692,95.2671,21.4011,47.7279,75.7124,93.8189,12.4874,45.4006,80.509,102.183,19.6978,41.5206,72.9061,93.6594,32.7199,43.7443,62.0156,76.3649,
,56.8934,54.562,72.517,95.1055,21.4011,47.7285,75.7132,93.8196,12.4874,45.399,80.507,102.181,19.6978,41.5208,72.9062,93.6594,32.7199,43.7436,62.0135,76.3605,
,56.8934,54.5084,72.4108,94.9943,21.4011,47.7285,75.7133,93.8198,12.4874,45.3962,80.5034,102.178,19.6978,41.5213,72.9062,93.6582,32.7199,43.7427,62.0107,76.3552,
,56.8934,54.4611,72.3151,94.8918,21.4011,47.7274,75.7117,93.8181,12.4874,45.3898,80.4956,102.173,19.6978,41.5226,72.9074,93.6583,32.7199,43.7411,62.0057,76.3452,
,56.8934,54.4138,72.2221,94.7937,21.4011,47.7275,75.7117,93.8181,12.4874,45.3828,80.4862,102.164,19.6978,41.5242,72.9094,93.6598,32.7199,43.739,61.9998,76.3341,
,56.8934,54.3254,72.0441,94.6015,21.4011,47.7282,75.7129,93.8197,12.4874,45.3775,80.4785,102.156,19.6978,41.5254,72.911,93.6611,32.7199,43.7376,61.9967,76.3297,
,56.8934,54.286,71.9723,94.528,21.4011,47.7293,75.7148,93.822,12.4874,45.3772,80.4782,102.156,19.6978,41.5317,72.92,93.6703,32.7199,43.7366,61.9947,76.3271,
,56.8934,54.2651,71.9342,94.4888,21.4011,47.7299,75.7159,93.8236,12.4874,45.3765,80.4773,102.155,19.6978,41.5411,72.9335,93.6842,32.7199,43.7354,61.9922,76.3236,
,56.8934,54.2348,71.8768,94.4272,21.4011,47.7306,75.7173,93.8254,12.4874,45.376,80.4766,102.155,19.6978,41.5545,72.9536,93.7057,32.7199,43.7354,61.9918,76.3226,
,56.8934,54.2011,71.8103,94.3548,21.4011,47.7313,75.7187,93.8276,12.4874,45.3738,80.4735,102.151,19.6978,41.5615,72.9637,93.7163,32.7199,43.7379,61.9956,76.3255,
,56.8934,54.1543,71.7181,94.254,21.4011,47.7315,75.7191,93.8282,12.4874,45.372,80.4716,102.15,19.6978,41.5751,72.9837,93.7376,32.7199,43.7434,62.0055,76.3364,
,56.8934,54.1021,71.611,94.1352,21.4011,47.7319,75.7198,93.829,12.4874,45.369,80.4675,102.147,19.6978,41.5866,73.0002,93.7543,32.7199,43.7477,62.0129,76.3441,
,56.8934,54.0495,71.5032,94.0157,21.4011,47.7322,75.7203,93.8296,12.4874,45.3672,80.4649,102.144,19.6978,41.6006,73.0209,93.7763,32.7199,43.753,62.0212,76.3509,
,56.8934,54.0346,71.4729,93.9817,21.4011,47.7326,75.7211,93.8307,12.4874,45.3653,80.4621,102.141,19.6978,41.6142,73.0404,93.7962,32.7199,43.7548,62.0233,76.351,
,56.8934,53.975,71.3431,93.8317,21.4011,47.7327,75.7215,93.8314,12.4874,45.3646,80.4609,102.139,19.6978,41.6182,73.0458,93.8011,32.7199,43.7573,62.0269,76.3535,
,56.8934,53.9429,71.2747,93.7523,21.4011,47.7329,75.7218,93.8319,12.4874,45.3635,80.4593,102.137,19.6978,41.6274,73.0589,93.8142,32.7199,43.7593,62.0297,76.3551,
,56.8934,53.9037,71.1951,93.6633,21.4011,47.7331,75.7222,93.8325,12.4874,45.364,80.4597,102.137,19.6978,41.6351,73.0699,93.8252,32.7199,43.7643,62.0375,76.3615,
,56.8934,53.8752,71.1381,93.5997,21.4011,47.733,75.7221,93.8323,12.4874,45.3663,80.4629,102.14,19.6978,41.6473,73.0873,93.8428,32.7199,43.7683,62.0439,76.3671,
,56.8934,53.8578,71.1015,93.5572,21.4011,47.7342,75.7241,93.8348,12.4874,45.3715,80.4705,102.148,19.6978,41.6626,73.1096,93.8661,32.7199,43.774,62.0531,76.3756,
,56.8934,53.8482,71.0801,93.5319,21.4011,47.7371,75.7291,93.8406,12.4874,45.3741,80.4742,102.152,19.6978,41.6776,73.1327,93.8921,32.7199,43.7831,62.0679,76.3892,
,56.8934,53.8464,71.0771,93.5288,21.4011,47.7413,75.7361,93.849,12.4874,45.3771,80.479,102.158,19.6978,41.6922,73.1537,93.9136,32.7199,43.7885,62.0764,76.3965,
,56.8934,53.8452,71.074,93.5241,21.4011,47.7484,75.7479,93.8621,12.4874,45.3769,80.479,102.159,19.6978,41.7064,73.1745,93.9352,32.7199,43.7961,62.0891,76.4085,
,56.8934,53.8455,71.074,93.5235,21.4011,47.7506,75.7514,93.8659,12.4874,45.3819,80.4862,102.166,19.6978,41.72,73.1945,93.9565,32.7199,43.8083,62.1104,76.4316,
,56.8934,53.8407,71.0598,93.5048,21.4011,47.749,75.7491,93.8639,12.4874,45.384,80.4883,102.166,19.6978,41.7264,73.2034,93.9649,32.7199,43.814,62.1202,76.4417,
,56.8934,53.8128,70.9934,93.4244,21.4011,47.7487,75.7486,93.8631,12.4874,45.387,80.4922,102.17,19.6978,41.7292,73.2071,93.9682,32.7199,43.8192,62.1296,76.4523,
,56.8934,53.8116,70.9863,93.4131,21.4011,47.7483,75.7476,93.8615,12.4874,45.3899,80.4961,102.173,19.6978,41.7317,73.2102,93.9705,32.7199,43.8248,62.139,76.4619,
,56.8934,53.8137,70.9878,93.4128,21.4011,47.7478,75.7467,93.8601,12.4874,45.3923,80.4994,102.176,19.6978,41.7454,73.2302,93.9914,32.7199,43.8261,62.1407,76.4625,
,56.8934,53.8156,70.9881,93.4107,21.4011,47.7477,75.7463,93.8592,12.4874,45.3938,80.5014,102.178,19.6978,41.7543,73.2426,94.0034,32.7199,43.8292,62.1457,76.4667,
,56.8934,53.8374,71.0146,93.4263,21.4011,47.7465,75.7441,93.8563,12.4874,45.3971,80.5057,102.182,19.6978,41.761,73.2514,94.0107,32.7199,43.8322,62.1499,76.4691,
,56.8934,53.8452,71.0286,93.4399,21.4011,47.7465,75.744,93.8561,12.4874,45.3975,80.5061,102.182,19.6978,41.7615,73.2519,94.0109,32.7199,43.8346,62.1538,76.4727,
,56.8934,53.8517,71.0378,93.4456,21.4011,47.7466,75.7442,93.856,12.4874,45.3995,80.5083,102.183,19.6978,41.7623,73.2528,94.0112,32.7199,43.8361,62.156,76.4742,
,56.8934,53.8746,71.0818,93.4911,21.4011,47.7461,75.7433,93.8548,12.4874,45.4007,80.5096,102.183,19.6978,41.7642,73.2552,94.0131,32.7199,43.8376,62.1583,76.476,
,56.8934,53.9044,71.1327,93.5405,21.4011,47.7461,75.7433,93.8548,12.4874,45.4019,80.5111,102.185,19.6978,41.7807,73.2801,94.0406,32.7199,43.8405,62.163,76.4806,
,56.8934,53.9185,71.1533,93.5584,21.4011,47.7466,75.7439,93.8553,12.4874,45.403,80.5124,102.186,19.6978,41.7907,73.2947,94.0556,32.7199,43.8457,62.172,76.4897,
,56.8934,53.9276,71.1495,93.54,21.4011,47.7467,75.744,93.8553,12.4874,45.4031,80.5121,102.184,19.6978,41.7928,73.2973,94.0574,32.7199,43.8511,62.1807,76.4976,
,56.8934,53.9361,71.1566,93.5409,21.4011,47.7459,75.7427,93.8537,12.4874,45.404,80.5133,102.185,19.6978,41.7934,73.2979,94.0577,32.7199,43.8533,62.184,76.5,
,56.8934,53.9303,71.125,93.4923,21.4011,47.7457,75.7423,93.8531,12.4874,45.4038,80.5128,102.185,19.6978,41.7937,73.298,94.0572,32.7199,43.8557,62.1875,76.5026,
,56.8934,53.9174,71.0891,93.4456,21.4011,47.7457,75.7423,93.8531,12.4874,45.4072,80.518,102.19,19.6978,41.7933,73.2972,94.0557,32.7199,43.8584,62.1918,76.5061,
,56.8934,53.9145,71.0718,93.4174,21.4011,47.7457,75.7423,93.8531,12.4874,45.411,80.5236,102.196,19.6978,41.7929,73.2961,94.0537,32.7199,43.8595,62.1932,76.5065,
,56.8934,53.9021,71.0406,93.3763,21.4011,47.7456,75.7422,93.853,12.4874,45.4141,80.5289,102.203,19.6978,41.7917,73.2936,94.0499,32.7199,43.8615,62.1963,76.5089,
,56.8934,53.8991,71.0337,93.3651,21.4011,47.7458,75.7424,93.8532,12.4874,45.4138,80.5283,102.202,19.6978,41.7907,73.2914,94.0463,32.7199,43.8642,62.2005,76.5126,
,56.8934,53.899,71.0292,93.3559,21.4011,47.7467,75.7437,93.8542,12.4874,45.4127,80.5262,102.198,19.6978,41.7811,73.2745,94.0236,32.7199,43.8651,62.2012,76.5117,
,56.8934,53.8976,71.0175,93.3351,21.4011,47.747,75.7442,93.8546,12.4874,45.4139,80.5271,102.198,19.6978,41.7688,73.2538,93.997,32.7199,43.8669,62.2032,76.5113,
,56.8934,53.9068,71.0001,93.2925,21.4011,47.748,75.7455,93.8556,12.4874,45.4141,80.5271,102.197,19.6978,41.767,73.2504,93.9922,32.7199,43.87,62.2078,76.5146,
,56.8934,53.9082,70.9593,93.2215,21.4011,47.7487,75.7463,93.8559,12.4874,45.4139,80.526,102.194,19.6978,41.7659,73.2481,93.9886,32.7199,43.8775,62.2201,76.5261,
,56.8934,53.9181,70.933,93.1633,21.4011,47.748,75.7444,93.8524,12.4874,45.4149,80.5267,102.194,19.6978,41.7658,73.2475,93.9872,32.7199,43.8811,62.2258,76.5309,
,56.8934,53.9167,70.8932,93.0952,21.4011,47.7463,75.741,93.8472,12.4874,45.4159,80.5279,102.195,19.6978,41.7662,73.248,93.9874,32.7199,43.8816,62.2265,76.5312,
,56.8934,53.9327,70.8823,93.0523,21.4011,47.7451,75.7384,93.8431,12.4874,45.416,80.5278,102.194,19.6978,41.7677,73.2497,93.9886,32.7199,43.8833,62.2291,76.5331,
,56.8934,53.9524,70.91,93.0736,21.4011,47.7434,75.7351,93.8382,12.4874,45.4161,80.5279,102.194,19.6978,41.7706,73.2533,93.9913,32.7199,43.8876,62.236,76.5394,
,56.8934,53.9792,70.9465,93.0989,21.4011,47.7385,75.726,93.8259,12.4874,45.4263,80.5426,102.21,19.6978,41.7729,73.2542,93.9877,32.7199,43.8935,62.2458,76.5491,
,56.8934,54.0115,71.0097,93.1643,21.4011,47.7363,75.722,93.8208,12.4874,45.4205,80.5315,102.193,19.6978,41.7763,73.2579,93.9896,32.7199,43.8973,62.2523,76.5556,
,56.8934,54.0606,71.1152,93.279,21.4011,47.7343,75.7186,93.8168,12.4874,45.4174,80.5267,102.187,19.6978,41.7821,73.2658,93.9969,32.7199,43.906,62.2672,76.5713,
,56.8934,54.1307,71.2766,93.4623,21.4011,47.7322,75.7153,93.8131,12.4874,45.4148,80.5226,102.182,19.6978,41.7851,73.2701,94.0013,32.7199,43.9194,62.2915,76.5993,
,56.8934,54.194,71.4349,93.6481,21.4011,47.73,75.7118,93.8095,12.4874,45.4119,80.5181,102.177,19.6978,41.7859,73.2711,94.0019,32.7199,43.932,62.3143,76.6258,
,56.8934,54.2587,71.6073,93.8559,21.4011,47.7273,75.7077,93.8056,12.4874,45.41,80.5146,102.172,19.6978,41.7859,73.2708,94.0013,32.7199,43.9393,62.3275,76.641,
,56.8934,54.2959,71.7039,93.9693,21.4011,47.7242,75.7033,93.8015,12.4874,45.4097,80.5142,102.171,19.6978,41.7859,73.2709,94.0015,32.7199,43.9437,62.3357,76.6507,
,56.8934,54.3613,71.8605,94.1505,21.4011,47.721,75.6987,93.7978,12.4874,45.4094,80.5138,102.171,19.6978,41.7835,73.2675,93.998,32.7199,43.9475,62.3427,76.6591,
,56.8934,54.44,72.043,94.3588,21.4011,47.7186,75.695,93.7939,12.4874,45.4089,80.513,102.17,19.6978,41.7826,73.2662,93.9969,32.7199,43.948,62.3438,76.6609,
,56.8934,54.5139,72.2229,94.5696,21.4011,47.7171,75.6927,93.7918,12.4874,45.4085,80.5124,102.169,19.6978,41.7751,73.2551,93.985,32.7199,43.9484,62.3447,76.6625,
,56.8934,54.5729,72.3611,94.7293,21.4011,47.7159,75.6909,93.7898,12.4874,45.4085,80.5125,102.17,19.6978,41.7733,73.2526,93.9827,32.7199,43.9484,62.3449,76.6632,
,56.8934,54.6067,72.4311,94.8054,21.4011,47.7144,75.6886,93.7877,12.4874,45.411,80.5164,102.174,19.6978,41.7638,73.2394,93.97,32.7199,43.9482,62.3451,76.6641,
,56.8934,54.6878,72.594,94.9828,21.4011,47.7135,75.6872,93.7863,12.4874,45.4121,80.5186,102.178,19.6978,41.7604,73.235,93.9664,32.7199,43.9478,62.3444,76.6638,
,56.8934,54.7499,72.7171,95.1141,21.4011,47.7128,75.6862,93.7852,12.4874,45.4125,80.5194,102.179,19.6978,41.7563,73.2293,93.9611,32.7199,43.9443,62.339,76.6592,
,56.8934,54.8174,72.8598,95.271,21.4011,47.7123,75.6853,93.7842,12.4874,45.4126,80.5197,102.18,19.6978,41.7536,73.2258,93.9581,32.7199,43.9404,62.333,76.6543,
,56.8934,54.8702,72.9726,95.3959,21.4011,47.7109,75.6829,93.7811,12.4874,45.4123,80.5196,102.18,19.6978,41.7516,73.2234,93.9566,32.7199,43.9345,62.3236,76.6464,
,56.8934,54.9054,73.046,95.4749,21.4011,47.7093,75.6802,93.778,12.4874,45.4119,80.5197,102.182,19.6978,41.7425,73.2116,93.9468,32.7199,43.9283,62.3142,76.6392,
,56.8934,54.9361,73.1114,95.5453,21.4011,47.7079,75.6781,93.7759,12.4874,45.4118,80.5202,102.183,19.6978,41.731,73.1964,93.9338,32.7199,43.9213,62.3041,76.6328,
,56.8934,54.9587,73.162,95.6015,21.4011,47.707,75.6768,93.7747,12.4874,45.4115,80.5199,102.183,19.6978,41.7277,73.1927,93.9317,32.7199,43.9167,62.2974,76.6286,
,56.8934,54.979,73.2033,95.6455,21.4011,47.7065,75.676,93.7739,12.4874,45.4111,80.5198,102.184,19.6978,41.7209,73.1841,93.9253,32.7199,43.912,62.291,76.6251,
,56.8934,54.9991,73.2448,95.6903,21.4011,47.7059,75.6749,93.7727,12.4874,45.4112,80.5201,102.185,19.6978,41.7132,73.1741,93.9171,32.7199,43.9053,62.281,76.6182,
,56.8934,55.0132,73.2744,95.722,21.4011,47.7056,75.6745,93.7723,12.4874,45.4111,80.5202,102.185,19.6978,41.7091,73.1694,93.9142,32.7199,43.901,62.275,76.6148,
,56.8934,55.036,73.3282,95.7837,21.4011,47.7055,75.6744,93.7722,12.4874,45.4112,80.5204,102.186,19.6978,41.7063,73.166,93.912,32.7199,43.901,62.276,76.6179,
,56.8934,55.0454,73.3533,95.8138,21.4011,47.7054,75.6743,93.7721,12.4874,45.4112,80.5204,102.186,19.6978,41.7032,73.1623,93.9095,32.7199,43.9009,62.2765,76.6199,
,56.8934,55.0454,73.3552,95.8168,21.4011,47.7053,75.6742,93.772,12.4874,45.4117,80.5216,102.188,19.6978,41.7007,73.1596,93.9081,32.7199,43.8997,62.2749,76.6191,
,56.8934,55.0602,73.39,95.8566,21.4011,47.7052,75.674,93.7719,12.4874,45.4132,80.5245,102.192,19.6978,41.6992,73.1578,93.9071,32.7199,43.8986,62.2734,76.6185,
,56.8934,55.0668,73.4068,95.8764,21.4011,47.7049,75.6737,93.7719,12.4874,45.4157,80.5293,102.2,19.6978,41.694,73.1515,93.9025,32.7199,43.8965,62.2704,76.6167,
,56.8934,55.0589,73.3923,95.8613,21.4011,47.7004,75.6666,93.7645,12.4874,45.4109,80.5232,102.195,19.6978,41.6914,73.1486,93.9012,32.7199,43.8903,62.2627,76.6149,
,56.8934,55.0866,73.4563,95.9352,21.4011,47.6965,75.6604,93.758,12.4874,45.4082,80.5199,102.193,19.6978,41.6911,73.1488,93.9025,32.7199,43.8845,62.2545,76.61,
,56.8934,55.0997,73.4898,95.9744,21.4011,47.6934,75.6558,93.7535,12.4874,45.4068,80.5184,102.192,19.6978,41.6885,73.1463,93.9021,32.7199,43.8818,62.251,76.6083,
,56.8934,55.108,73.5129,96.0021,21.4011,47.6922,75.6539,93.752,12.4874,45.4058,80.5176,102.192,19.6978,41.6835,73.1398,93.8967,32.7199,43.8796,62.2475,76.6053,
,56.8934,55.1239,73.5618,96.0636,21.4011,47.6912,75.6525,93.7505,12.4874,45.4052,80.5169,102.192,19.6978,41.6793,73.1346,93.8929,32.7199,43.8778,62.2445,76.6027,
,56.8934,55.1215,73.5582,96.0605,21.4011,47.6907,75.6518,93.7499,12.4874,45.4048,80.5165,102.192,19.6978,41.6703,73.1226,93.8824,32.7199,43.8764,62.2423,76.6008,
,56.8934,55.1177,73.5526,96.0555,21.4011,47.6909,75.6521,93.7504,12.4874,45.4046,80.5159,102.191,19.6978,41.6637,73.1137,93.8743,32.7199,43.8753,62.2407,76.5996,
,56.8934,55.1036,73.524,96.0249,21.4011,47.6909,75.6522,93.7506,12.4874,45.4039,80.5147,102.189,19.6978,41.658,73.106,93.8673,32.7199,43.8729,62.237,76.5967,
,56.8934,55.0635,73.4409,95.9346,21.4011,47.6873,75.6457,93.7424,12.4874,45.4043,80.5151,102.189,19.6978,41.6464,73.0889,93.8493,32.7199,43.8645,62.2232,76.5835,
,56.8934,54.9982,73.3066,95.7884,21.4011,47.6872,75.6453,93.7416,12.4874,45.4046,80.5156,102.19,19.6978,41.6362,73.0735,93.8323,32.7199,43.8477,62.1928,76.5485,
,56.8934,54.9673,73.2498,95.7291,21.4011,47.6864,75.6438,93.7396,12.4874,45.4043,80.5144,102.188,19.6978,41.6292,73.0637,93.8229,32.7199,43.8351,62.1697,76.5213,
,56.8934,54.9639,73.2479,95.7294,21.4011,47.6857,75.6427,93.7386,12.4874,45.403,80.5123,102.185,19.6978,41.6242,73.0569,93.8166,32.7199,43.8272,62.1562,76.5074,
,56.8934,54.9578,73.2372,95.7186,21.4011,47.6845,75.6408,93.7364,12.4874,45.401,80.5093,102.182,19.6978,41.6179,73.0485,93.809,32.7199,43.8237,62.1511,76.5041,
,56.8934,54.9156,73.1561,95.6331,21.4011,47.685,75.6416,93.7373,12.4874,45.3978,80.5046,102.177,19.6978,41.6081,73.0322,93.7886,32.7199,43.8198,62.1451,76.4996,
,56.8934,54.834,72.9938,95.4612,21.4011,47.6868,75.6446,93.7409,12.4874,45.3941,80.4992,102.171,19.6978,41.6037,73.0255,93.7811,32.7199,43.8131,62.1339,76.4884,
,56.8934,54.7536,72.8337,95.2922,21.4011,47.6889,75.6479,93.7447,12.4874,45.389,80.4928,102.166,19.6978,41.5966,73.0149,93.7699,32.7199,43.801,62.113,76.4664,
,56.8934,54.6756,72.6752,95.1241,21.4011,47.6924,75.6535,93.7508,12.4874,45.3836,80.4857,102.16,19.6978,41.5935,73.0105,93.7654,32.7199,43.7932,62.1004,76.4548,
,56.8934,54.649,72.6236,95.0725,21.4011,47.6937,75.6559,93.7538,12.4874,45.3812,80.4825,102.157,19.6978,41.5831,72.9954,93.7498,32.7199,43.7874,62.0907,76.4455,
,56.8934,54.6125,72.5548,95.005,21.4011,47.6956,75.6584,93.7558,12.4874,45.3786,80.479,102.154,19.6978,41.581,72.9925,93.7472,32.7199,43.7841,62.0855,76.441,
,56.8934,54.581,72.4935,94.9443,21.4011,47.697,75.6606,93.7581,12.4874,45.3757,80.4737,102.147,19.6978,41.5804,72.9916,93.7462,32.7199,43.7814,62.0809,76.4363,
,56.8934,54.5428,72.4254,94.8815,21.4011,47.6986,75.663,93.7607,12.4874,45.3746,80.4719,102.145,19.6978,41.5806,72.9918,93.7461,32.7199,43.7803,62.0789,76.4339,
,56.8934,54.5122,72.3731,94.8376,21.4011,47.6991,75.6636,93.7611,12.4874,45.3744,80.4717,102.144,19.6978,41.5801,72.9909,93.745,32.7199,43.7799,62.078,76.4326,
,56.8934,54.4912,72.3382,94.8122,21.4011,47.6986,75.6629,93.7603,12.4874,45.3743,80.4718,102.145,19.6978,41.5806,72.9915,93.7454,32.7199,43.7791,62.0763,76.4304,
,56.8934,54.4583,72.2753,94.7517,21.4011,47.6981,75.662,93.7592,12.4874,45.3745,80.4724,102.146,19.6978,41.5794,72.9895,93.7428,32.7199,43.7779,62.0742,76.4276,
,56.8934,54.4385,72.2415,94.723,21.4011,47.6982,75.6621,93.7594,12.4874,45.3751,80.4735,102.148,19.6978,41.5806,72.9916,93.7454,32.7199,43.7776,62.0737,76.4271,
,56.8934,54.4283,72.2261,94.7155,21.4011,47.6984,75.6625,93.76,12.4874,45.3769,80.4765,102.152,19.6978,41.5806,72.9917,93.7457,32.7199,43.7775,62.0734,76.4268,
,56.8934,54.3925,72.1518,94.6383,21.4011,47.6986,75.6632,93.7611,12.4874,45.3794,80.4806,102.157,19.6978,41.5791,72.9897,93.7439,32.7199,43.7773,62.0728,76.4258,
,56.8934,54.3522,72.0697,94.5526,21.4011,47.7,75.6659,93.7651,12.4874,45.3836,80.487,102.164,19.6978,41.5751,72.9853,93.7417,32.7199,43.7772,62.0725,76.4251,
,56.8934,54.3063,71.9767,94.4558,21.4011,47.7037,75.6724,93.7732,12.4874,45.3865,80.4911,102.169,19.6978,41.5718,72.981,93.7381,32.7199,43.7751,62.0688,76.421,
,56.8934,54.3183,72.0057,94.4938,21.4011,47.7072,75.6783,93.7803,12.4874,45.3869,80.4916,102.169,19.6978,41.5721,72.9819,93.7398,32.7199,43.7746,62.0679,76.4196,
,56.8934,54.3116,71.9928,94.4831,21.4011,47.7103,75.6838,93.7872,12.4874,45.3869,80.4912,102.168,19.6978,41.5714,72.9805,93.7378,32.7199,43.7739,62.0664,76.4176,
,56.8934,54.3067,71.9846,94.4782,21.4011,47.7112,75.6854,93.7892,12.4874,45.3866,80.4907,102.167,19.6978,41.5718,72.9811,93.7382,32.7199,43.7731,62.0646,76.415,
,56.8934,54.2983,71.9692,94.4651,21.4011,47.7121,75.6868,93.7909,12.4874,45.3851,80.4884,102.164,19.6978,41.5719,72.9809,93.7376,32.7199,43.772,62.0657,76.4222,
,56.8934,54.2813,71.9355,94.4307,21.4011,47.7154,75.6924,93.7972,12.4874,45.3846,80.4876,102.163,19.6978,41.5723,72.9809,93.7367,32.7199,43.77,62.0622,76.4182,
,56.8934,54.2687,71.908,94.4014,21.4011,47.7184,75.6973,93.8029,12.4874,45.3845,80.4874,102.163,19.6978,41.5725,72.9812,93.7369,32.7199,43.7697,62.0615,76.4172,
,56.8934,54.2309,71.8242,94.3095,21.4011,47.721,75.7016,93.8077,12.4874,45.3848,80.4877,102.163,19.6978,41.5741,72.984,93.7403,32.7199,43.7682,62.0587,76.4139,
,56.8934,54.1863,71.7318,94.2118,21.4011,47.7247,75.7079,93.8151,12.4874,45.3845,80.4871,102.162,19.6978,41.5744,72.9844,93.741,32.7199,43.7644,62.0527,76.4086,
,56.8934,54.1691,71.6981,94.1775,21.4011,47.7283,75.7138,93.822,12.4874,45.3847,80.4875,102.163,19.6978,41.5777,72.9892,93.746,32.7199,43.763,62.0504,76.4064,
,56.8934,54.1544,71.6669,94.1432,21.4011,47.7297,75.7163,93.8249,12.4874,45.3835,80.4861,102.162,19.6978,41.5844,72.9992,93.7569,32.7199,43.7622,62.049,76.405,
,56.8934,54.1404,71.6381,94.1127,21.4011,47.7314,75.7194,93.8294,12.4874,45.3815,80.483,102.158,19.6978,41.5865,73.0025,93.7605,32.7199,43.7621,62.0483,76.4028,
,56.8934,54.1268,71.6123,94.0868,21.4011,47.733,75.7223,93.833,12.4874,45.3763,80.4758,102.151,19.6978,41.5889,73.0057,93.7635,32.7199,43.7622,62.048,76.4018,
,56.8934,54.1078,71.5758,94.0492,21.4011,47.7339,75.724,93.8352,12.4874,45.373,80.471,102.146,19.6978,41.5904,73.0076,93.7648,32.7199,43.762,62.0471,76.3997,
